semantic_replication_id,dgp_realization_hash,dgp,N,T,replication,rank_vector,numerical_objective,Q_hat,log_Q_hat,d_r,kappa_NT,penalty_contribution,final_IC,ic_identity_error,valid,selected_rank,true_rank,sources,converged,stationarity_residual,max_envelope_ratio,objective_stability_pass,third_start_used
dgp2_N100_T100_r2026080901_truth1-1-1,89b436ff088e3db170c71557a6747ec0b46816dddf63465885f49ccb83212b2c,2,100,100,2026080901,"[2, 1, 1]",1.535248503934492,3.070497007868984,1.1218394403100416,794,2833483.8838854465,224978.62038050446,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.124038905194563e-06,0.4734112258131383,False,True
dgp2_N100_T100_r2026080901_truth1-1-1,89b436ff088e3db170c71557a6747ec0b46816dddf63465885f49ccb83212b2c,2,100,100,2026080901,"[2, 1, 2]",1.4434610553354044,2.8869221106708087,1.0601909209856435,991,2833483.8838854465,280798.25289304776,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)""]",True,7.226481088167417e-07,0.6628343469479583,False,True
dgp2_N100_T100_r2026080901_truth1-1-1,89b436ff088e3db170c71557a6747ec0b46816dddf63465885f49ccb83212b2c,2,100,100,2026080901,"[2, 2, 2]",1.3764441241521046,2.752888248304209,1.0126506326392195,1188,2833483.8838854465,336617.88540559105,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 3)""]",False,8.707714785435722e-06,0.8256292445706856,False,True
dgp2_N100_T100_r2026080901_truth1-1-1,89b436ff088e3db170c71557a6747ec0b46816dddf63465885f49ccb83212b2c,2,100,100,2026080901,"[2, 3, 3]",1.2290554289062523,2.4581108578125046,0.8993931109455887,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)"", ""neighbor_of_(2, 2, 3)""]",True,6.84630973641484e-05,0.9999999999999998,False,True
dgp2_N100_T100_r2026080901_truth1-1-1,89b436ff088e3db170c71557a6747ec0b46816dddf63465885f49ccb83212b2c,2,100,100,2026080901,"[3, 2, 3]",1.2310179141759487,2.4620358283518975,0.9009885801957318,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 3)""]",False,0.00024047570288320813,1.0000000000000002,False,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[0, 0, 0]",5.587507110555641,11.175014221111281,2.413680413081488,0,2833483.8838854465,0.0,2.413680413081488,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 0, 0]",2.46753279743899,4.93506559487798,1.5963659645656978,199,2833483.8838854465,56386.32928932038,56387.92565528495,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4""]",True,5.5544774105189964e-08,0.15159946042964084,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[0, 0, 1]",3.317161446418793,6.634322892837586,1.8922566117608952,199,2833483.8838854465,56386.32928932038,56388.221545932145,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)""]",True,6.0215525091136105e-05,1.0000000000000002,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[0, 1, 0]",4.732754679174818,9.465509358349635,2.247654598147243,199,2833483.8838854465,56386.32928932038,56388.57694391853,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,2.2909680008539883e-07,0.668903372334348,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 0, 1]",1.9075754677325356,3.8151509354650712,1.3389802276405798,398,2833483.8838854465,112772.65857864077,112773.9975588684,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_5"", ""nuclear_path_6""]",True,1.940499041368642e-07,0.5345736518634708,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 1, 0]",2.1359645188062015,4.271929037612403,1.452065490474143,398,2833483.8838854465,112772.65857864077,112774.11064413124,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,2.861572300948286e-07,0.3007717967384101,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[0, 1, 1]",2.5772411598258205,5.154482319651641,1.639866689468226,398,2833483.8838854465,112772.65857864077,112774.29844533023,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,7.561164085846398e-05,1.0,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 0, 2]",1.7741794607796277,3.5483589215592555,1.2664852209878996,595,2833483.8838854465,168592.29109118407,168593.55757640506,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,3.22340421199251e-07,0.6601244217601305,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[2, 0, 1]",1.8205846466406161,3.6411692932812323,1.2923048644818416,595,2833483.8838854465,168592.29109118407,168593.58339604855,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,9.484546186461182e-07,0.6365416339710241,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 1, 1]",1.5903891610656449,3.1807783221312897,1.1571259222315702,597,2833483.8838854465,169158.98786796114,169160.14499388338,0.0,True,False,True,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_10"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,4.243830301421694e-07,0.6140647727748866,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 0, 3]",1.6695797124617857,3.3391594249235714,1.205719106130046,790,2833483.8838854465,223845.22682695027,223846.4325460564,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,4.063911836832827e-07,0.6240856424706939,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[0, 1, 3]",2.1039933481710773,4.207986696342155,1.4369843139147636,790,2833483.8838854465,223845.22682695027,223846.66381126418,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,7.74790399632396e-05,0.9999999999999998,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 1, 2]",1.4845217074951589,2.9690434149903178,1.088239818440059,794,2833483.8838854465,224978.62038050446,224979.7086203229,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,3.0163906849910744e-07,0.6350070558876066,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 2, 1]",1.5119246237486863,3.0238492474973726,1.1065306050565689,794,2833483.8838854465,224978.62038050446,224979.72691110952,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,3.9198877760756224e-07,0.6378404844739245,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[2, 1, 1]",1.5176152023153555,3.035230404630711,1.1102873374885525,794,2833483.8838854465,224978.62038050446,224979.73066784194,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,8.688982905256054e-07,0.6207081711627461,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[0, 2, 3]",1.9941134666876008,3.9882269333752016,1.3833467545365858,987,2833483.8838854465,279664.85933949356,279666.2426862481,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,9.76453891869059e-05,1.0,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 1, 3]",1.3945994349214645,2.789198869842929,1.0257544111742338,989,2833483.8838854465,280231.55611627066,280232.58187068184,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_11"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16"", ""nuclear_path_17""]",True,3.3040206012778726e-07,0.651805604038852,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 2, 2]",1.4075954194766325,2.815190838953265,1.035030052882854,991,2833483.8838854465,280798.25289304776,280799.28792310064,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,3.3087528433936566e-07,0.6541548407833353,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[0, 3, 3]",1.8907710628188295,3.781542125637659,1.3301318961798794,1182,2833483.8838854465,334917.79507525975,334919.12520715594,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,9.564111469590906e-05,1.0,True,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 2, 3]",1.3193501911294763,2.6387003822589525,0.9702865165015503,1186,2833483.8838854465,336051.18862881395,336052.1589153304,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(1, 3, 3)"", ""neighbor_of_(2, 2, 3)"", ""nuclear_path_18"", ""nuclear_path_19""]",True,3.4067724926986425e-07,0.6489555388594362,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[2, 2, 3]",1.2522674003708878,2.5045348007417756,0.9181030090041927,1383,2833483.8838854465,391870.82114135724,391871.73924436624,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""rank_cap_pilot""]",True,7.447640440194867e-07,0.685763280350055,True,False
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 3, 2]",1.3455702150089888,2.6911404300179775,0.9899650554511715,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,5.674938201776592e-05,1.0000000000000002,False,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[1, 3, 3]",1.259055454372859,2.518110908745718,0.9235089810166058,1381,2833483.8838854465,391304.12436458014,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_20"", ""nuclear_path_21""]",True,3.322989287126685e-07,0.9932362894279458,False,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[2, 0, 0]",2.3608872280955095,4.721774456191019,1.5521846730564508,396,2833483.8838854465,112205.96180186367,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,9.319783548541459e-07,0.5495892759123675,False,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[2, 1, 3]",1.3255024737878713,2.6510049475757427,0.974938793610595,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(2, 2, 3)""]",True,4.795734603793833e-07,0.648261073452383,False,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[2, 2, 2]",1.3420415179803429,2.6840830359606858,0.987339156023092,1188,2833483.8838854465,336617.88540559105,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 3)""]",True,8.74980302751693e-07,0.6524559475159999,False,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[2, 3, 3]",1.1918161646739327,2.3836323293478654,0.8686255130424833,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)"", ""neighbor_of_(2, 2, 3)""]",True,5.99594483234383e-07,0.6584198257071157,False,True
dgp2_N100_T100_r2026080902_truth1-1-1,ca44543ebacdd9afb9acc517f205e8cb8058b6cb3882ce8df82962eab9b0f076,2,100,100,2026080902,"[3, 2, 3]",1.1897732870345674,2.379546574069135,0.8669099544360748,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 3)""]",True,7.756487700302327e-07,0.7514483490651173,False,True
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[0, 0, 0]",4.886641059272301,9.773282118544602,2.279652348078555,0,2833483.8838854465,0.0,2.279652348078555,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 0, 0]",2.597885805184119,5.195771610368238,1.64784514294782,199,2833483.8838854465,56386.32928932038,56387.977134463334,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_2""]",True,5.294621161215705e-08,0.15315359195222328,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[0, 0, 1]",2.9610678546262035,5.922135709252407,1.7786971455351013,199,2833483.8838854465,56386.32928932038,56388.10798646592,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)""]",True,5.300258967801994e-08,0.9414528130381491,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[0, 1, 0]",3.9671780134746113,7.934356026949223,2.0712021946610015,199,2833483.8838854465,56386.32928932038,56388.40049151504,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,5.321941123920255e-07,0.46987920910137815,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 0, 1]",1.9120094634337088,3.8240189268674176,1.3413019446715237,398,2833483.8838854465,112772.65857864077,112773.99988058544,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_3"", ""nuclear_path_4""]",True,2.2508887030556646e-07,0.5378220598761836,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[0, 1, 1]",2.173057321953249,4.346114643906498,1.4692822606640628,398,2833483.8838854465,112772.65857864077,112774.12786090143,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.8232288514449563e-07,0.7496310577221661,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 1, 0]",2.2531175921679987,4.506235184335997,1.5054620342423326,398,2833483.8838854465,112772.65857864077,112774.16404067501,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,3.446719413199261e-07,0.2513305648925956,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 0, 2]",1.7643335551580064,3.5286671103160128,1.2609202104948687,595,2833483.8838854465,168592.29109118407,168593.55201139458,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,2.8957750684264763e-07,0.7764856942271828,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 1, 1]",1.5977762336368224,3.195552467273645,1.1617599890857981,597,2833483.8838854465,169158.98786796114,169160.14962795022,0.0,True,False,True,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_5"", ""nuclear_path_6"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,2.8582747720443126e-07,0.5809336792386566,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 0, 3]",1.6655439273187471,3.3310878546374942,1.203298933717378,790,2833483.8838854465,223845.22682695027,223846.43012588398,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,4.339778471606807e-07,0.7821307960835738,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[0, 1, 3]",1.843169965793861,3.686339931587722,1.3046340773469371,790,2833483.8838854465,223845.22682695027,223846.53146102763,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,3.604101919716169e-07,0.8971339365678338,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 1, 2]",1.5009277002117505,3.001855400423501,1.0992305643041653,794,2833483.8838854465,224978.62038050446,224979.71961106878,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,3.817250975393251e-07,0.6245030540830099,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[2, 1, 1]",1.5190294493209313,3.0380588986418626,1.111218791293702,794,2833483.8838854465,224978.62038050446,224979.73159929574,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,9.216765263058598e-07,0.5766837866101387,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 2, 1]",1.5229112326233616,3.045822465246723,1.1137709682197707,794,2833483.8838854465,224978.62038050446,224979.7341514727,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,3.052913964694151e-07,0.5533217980080586,True,True
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[1, 1, 3]",1.411112233551643,2.822224467103286,1.0375253921182535,989,2833483.8838854465,280231.55611627066,280232.5936416628,0.0,True,False,False,"[""baseline_local_completion"", ""nuclear_path_10"", ""nuclear_path_11"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21""]",True,3.79225652400799e-07,0.6548001064121266,True,False
dgp2_N100_T100_r2026080903_truth1-1-1,d5082ca34e305dd1ab505018ff4dd26c78850bb6eb8c0c662881e45b0907d214,2,100,100,2026080903,"[2, 1, 3]",1.3393440471647124,2.678688094329425,0.9853271576289242,1186,2833483.8838854465,336051.18862881395,336052.1739559716,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,7.367686546670975e-07,0.6539942525649683,True,False
